Straw_weight_Dingxi_2018
18.33333333
18.33333333
18.33333333
18.33333333
18.33333333
16.66666667
16.66666667
16.66666667
16.66666667
16.66666667
16.66666667
16.66666667
16.66666667
16.66666667
16.66666667
15.0
15.0
15.0
15.0
15.0
15.0
15.0
15.0
15.0
15.0
15.0
13.33333333
13.33333333
11.66666667
11.66666667
11.66666667
11.66666667
10.0
10.0
8.333333333
6.666666667
3.333333333
